product_name,product_price,product_url
"大研生醫 綜合維他命緩釋膜衣錠, 60顆, 1罐",$205,https://www.tw.coupang.com/products/%E5%A4%A7%E7%A0%94%E7%94%9F%E9%86%AB-%E7%B6%9C%E5%90%88%E7%B6%AD%E4%BB%96%E5%91%BD%E7%B7%A9%E9%87%8B%E8%86%9C%E8%A1%A3%E9%8C%A0-268521653092358?itemId=268522697506821&vendorItemId=268522697506817&sourceType=search&rank=&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"DHC 台灣公司貨 維他命C+B2 30日份, 60顆, 1包",$88,https://www.tw.coupang.com/products/DHC-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-%E7%B6%AD%E4%BB%96%E5%91%BDC%2BB2-30%E6%97%A5%E4%BB%BD-180120392253440?itemId=180120937545728&vendorItemId=180121449234432&sourceType=search&rank=1&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"台塑生醫 MD Formula 醫之方 緩釋B群雙層錠, 60顆, 1盒",$171,https://www.tw.coupang.com/products/%E5%8F%B0%E5%A1%91%E7%94%9F%E9%86%AB-MD-Formula-%E9%86%AB%E4%B9%8B%E6%96%B9-%E7%B7%A9%E9%87%8BB%E7%BE%A4%E9%9B%99%E5%B1%A4%E9%8C%A0-176516763697153?itemId=176517288017921&vendorItemId=176516763697152&sourceType=search&rank=2&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"IMVITA 綜合維他命補充液+錠, 7瓶, 1盒",$332,https://www.tw.coupang.com/products/IMVITA-%E7%B6%9C%E5%90%88%E7%B6%AD%E4%BB%96%E5%91%BD%E8%A3%9C%E5%85%85%E6%B6%B2%2B%E9%8C%A0-21007163887733?itemId=21019084856826&vendorItemId=21086849617923&sourceType=search&rank=3&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"Centrum 善存 男性綜合維他命, 120顆, 1盒",$496,https://www.tw.coupang.com/products/Centrum-%E5%96%84%E5%AD%98-%E7%94%B7%E6%80%A7%E7%B6%9C%E5%90%88%E7%B6%AD%E4%BB%96%E5%91%BD-271430134480902?itemId=220663788847115&vendorItemId=220664485085187&sourceType=search&rank=4&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"Centrum 善存 女性綜合維他命, 120顆, 1盒",$496,https://www.tw.coupang.com/products/Centrum-%E5%96%84%E5%AD%98-%E5%A5%B3%E6%80%A7%E7%B6%9C%E5%90%88%E7%B6%AD%E4%BB%96%E5%91%BD-220664485085192?itemId=220664485085193&vendorItemId=220664485085188&sourceType=search&rank=5&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"DHC 台灣公司貨 維他命C+B2 30日份, 60顆, 2包",$168,https://www.tw.coupang.com/products/DHC-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-%E7%B6%AD%E4%BB%96%E5%91%BDC%2BB2-30%E6%97%A5%E4%BB%BD-180120392253440?itemId=280880912236545&vendorItemId=280880908042257&sourceType=search&rank=6&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"DHC 活力綜合維他命 30日份, 30顆, 2包",$238,https://www.tw.coupang.com/products/DHC-%E6%B4%BB%E5%8A%9B%E7%B6%9C%E5%90%88%E7%B6%AD%E4%BB%96%E5%91%BD-30%E6%97%A5%E4%BB%BD-201474885779465?itemId=313833797140490&vendorItemId=313835227430920&sourceType=search&rank=7&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"Jen Sheng 人生製藥 渡邊維他命 C1000, 100顆, 1盒",$94,https://www.tw.coupang.com/products/Jen-Sheng-%E4%BA%BA%E7%94%9F%E8%A3%BD%E8%97%A5-%E6%B8%A1%E9%82%8A%E7%B6%AD%E4%BB%96%E5%91%BD-C1000-288088936890385?itemId=276149452128261&vendorItemId=276150408413184&sourceType=search&rank=8&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
"Centrum 善存 維他命C甜嚼錠 橘子口味, 60錠, 1盒",$124,https://www.tw.coupang.com/products/Centrum-%E5%96%84%E5%AD%98-%E7%B6%AD%E4%BB%96%E5%91%BDC%E7%94%9C%E5%9A%BC%E9%8C%A0-%E6%A9%98%E5%AD%90%E5%8F%A3%E5%91%B3-220664485085196?itemId=220663012868107&vendorItemId=220663788847106&sourceType=search&rank=9&searchId=2cc664193d024b7ea43eb3b31a936348&q=%E7%B6%AD%E4%BB%96%E5%91%BD
