product_name,product_price,product_url
"Kid-O 三明治餅乾 奶油口味 4.8oz, 136g, 3袋",$63,https://www.tw.coupang.com/products/Kid-O-%E4%B8%89%E6%98%8E%E6%B2%BB%E9%A4%85%E4%B9%BE-%E5%A5%B6%E6%B2%B9%E5%8F%A3%E5%91%B3-4.8oz-294273295564810?itemId=358970816397319&vendorItemId=358970816413702&sourceType=search&rank=&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"Want-Want 旺旺 雪月小雪餅, 75g, 4袋",$70,https://www.tw.coupang.com/products/Want-Want-%E6%97%BA%E6%97%BA-%E9%9B%AA%E6%9C%88%E5%B0%8F%E9%9B%AA%E9%A4%85-163540832845827?itemId=277598517051405&vendorItemId=277599477530635&sourceType=search&rank=1&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"御之味 蔬菜棒棒餅 16包, 256g, 2袋",$96,https://www.tw.coupang.com/products/%E5%BE%A1%E4%B9%8B%E5%91%B3-%E8%94%AC%E8%8F%9C%E6%A3%92%E6%A3%92%E9%A4%85-16%E5%8C%85-167435940347906?itemId=393286288113669&vendorItemId=393286288097284&sourceType=search&rank=2&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"義美 夾心酥 檸檬風味 3包入, 75g, 3盒",$48,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E5%A4%BE%E5%BF%83%E9%85%A5-%E6%AA%B8%E6%AA%AC%E9%A2%A8%E5%91%B3-3%E5%8C%85%E5%85%A5-263825244798979?itemId=392192954712066&vendorItemId=392192954662912&sourceType=search&rank=3&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"ORION 好麗友 好多魚餅乾家庭號 海苔口味, 90g, 2盒",$72,https://www.tw.coupang.com/products/ORION-%E5%A5%BD%E9%BA%97%E5%8F%8B-%E5%A5%BD%E5%A4%9A%E9%AD%9A%E9%A4%85%E4%B9%BE%E5%AE%B6%E5%BA%AD%E8%99%9F-%E6%B5%B7%E8%8B%94%E5%8F%A3%E5%91%B3-276586221764611?itemId=358970719961092&vendorItemId=358970719961088&sourceType=search&rank=4&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"義美 榛果巧克力酥片 奶素, 140g, 2盒",$78,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E6%A6%9B%E6%9E%9C%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%85%A5%E7%89%87-%E5%A5%B6%E7%B4%A0-159575990812692?itemId=382417751719937&vendorItemId=382417751736320&sourceType=search&rank=5&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"掬水軒 迷你口糧棒, 70g, 3包",$18,https://www.tw.coupang.com/products/%E6%8E%AC%E6%B0%B4%E8%BB%92-%E8%BF%B7%E4%BD%A0%E5%8F%A3%E7%B3%A7%E6%A3%92-163903338151957?itemId=382310813761547&vendorItemId=382310813728777&sourceType=search&rank=6&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"旺旺 仙貝 大, 112g, 3袋",$102,https://www.tw.coupang.com/products/%E6%97%BA%E6%97%BA-%E4%BB%99%E8%B2%9D-%E5%A4%A7-165965983596558?itemId=394278509461508&vendorItemId=394278509445122&sourceType=search&rank=7&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"glico 格力高 Pocky 百奇 草莓棒, 40g, 3盒",$50,https://www.tw.coupang.com/products/glico-%E6%A0%BC%E5%8A%9B%E9%AB%98-Pocky-%E7%99%BE%E5%A5%87-%E8%8D%89%E8%8E%93%E6%A3%92-268971777409024?itemId=383154770624513&vendorItemId=383154766430212&sourceType=search&rank=8&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
"義美 蛋捲 原味, 60g, 3盒",$65,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E8%9B%8B%E6%8D%B2-%E5%8E%9F%E5%91%B3-161320708030473?itemId=358976671662087&vendorItemId=358976671662080&sourceType=search&rank=9&searchId=c7aaf621988b4b4f91746ad364b06ae1&q=%E9%A4%85%E4%B9%BE
